10HZ,20HZ,30HZ,40HZ,50HZ,60HZ,70HZ,80HZ,90HZ,100HZ,110HZ,120HZ,130HZ,140HZ,150HZ,160HZ,170HZ,180HZ,190HZ,200HZ,210HZ,220HZ,230HZ,240HZ,4000HZ,4010HZ,4020HZ,4030HZ,4040HZ,4050HZ,4060HZ,4070HZ,4080HZ,4090HZ,4100HZ,4110HZ,4120HZ,4130HZ,4140HZ,4150HZ,4160HZ,4170HZ,4180HZ,4190HZ,4200HZ,4210HZ,4220HZ,4230HZ,4240HZ,4250HZ,4260HZ,4270HZ,4280HZ,4290HZ,4300HZ,4310HZ,4320HZ,4330HZ,4340HZ,4350HZ,4360HZ,4370HZ,4380HZ,4390HZ,4400HZ,4410HZ,4420HZ,4430HZ,4440HZ,4450HZ,4460HZ,4470HZ,4480HZ,4490HZ,max0,max1,max2,max3,max4,max5,max6,max7,max8,max9,max10,max11,max12,max13,max14,max15,max16,max17,max18,max19,label
,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,10.0,9.0,9.0,9.0,9.0,9.0,10.0,9.0,10.0,10.0,10.0,13.0,47.73829750840983,32.45567022065112,32.941444780204115,25.17749016477564,34.11711043959177,34.7645817891556,35.4677005530532,35.770796510633446,36.449056388619645,36.78453731683676,37.109299275899424,37.31911739551856,55.93694053252751,27.689663036661152,36.51359826671988,35.98722846228405,53.7571127202235,35.80819887108729,36.10399680711557,36.55350932208221,36.88625349221734,37.53714578938366,38.13512743029819,57.51331318775301,38.481783454016764,38.636866411996124,58.3517874451223,39.365528251325614,40.01687667483893,60.71805690176179,41.04726609270768,41.491077028336846,62.638234791037114,41.819259935001995,63.01864416443355,42.032270939050115,41.986430241176805,41.9387650379155,41.873538970294774,42.13603968299219,42.40196134329209,63.99703517874451,43.04623980842693,43.12241290837562,42.970294771651744,42.68247904669593,42.43115342949997,42.12258395575574,41.92143223672957,41.909572951707624,low,low,low,low,low,mid,low,low,low,low,low,low,low,mid,low,low,low,mid,low,low,0
4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,7.0,13.0,28.0,32.0,31.0,25.0,30.0,56.0,41.19176520871919,41.4168684997863,41.90198033907964,33.92050149593959,51.50391793702807,43.689271976064965,44.88887305884029,54.259866077788864,46.41615614759937,47.34292634278387,48.09517025217267,58.80068385809945,50.559196466733155,50.87120672460465,52.261718193474856,53.39934463598803,54.15443795412452,54.131642684143046,54.53055990881892,65.08704943724177,55.8291779455763,55.24647385667474,53.79398774754239,53.904402336515176,57.944863940732304,54.93660065536402,65.4050434534834,65.66576435389656,54.85183074512038,55.67032340789286,56.81293631571449,56.69539820487249,57.004559053996296,68.46445362587264,57.30089756375552,57.20544237070808,58.2540247898561,57.18905827040889,55.560621171106995,64.90582704088902,52.924918079498504,51.666904117395646,52.004559053996296,51.06282946288645,70.47570879042598,50.12466163271121,49.46644821199601,58.65450918934321,48.791850690981626,48.35232939165123,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,1
10.0,10.0,13.0,16.0,13.0,16.0,16.0,13.0,10.0,,13.0,23.0,13.0,10.0,13.0,13.0,10.0,13.0,13.0,16.0,16.0,18.0,21.0,23.0,23.869148754204915,24.341752665488343,24.706083585153088,41.962483607959406,25.587832829693827,26.0734363418667,26.6007754147899,26.828097382975084,27.336792291464732,27.58840298762757,27.83197445692457,27.98933804663892,27.968470266263754,27.689663036661152,27.38519870003991,26.99042134671304,26.87855636011175,26.85614915331547,27.077997605336677,27.41513199156166,27.664690119163005,28.152859342037743,28.601345572723645,28.756656593876507,28.861337590512573,48.296083014995155,48.62648953760192,29.52414618849421,30.0126575061292,30.359028450880896,30.785449569530762,31.118307771252635,31.319117395518557,31.364444951251496,31.509322082216777,52.54033867381264,31.489822680882604,31.454073778436626,31.40515422772108,31.602029762244143,31.80147100746907,31.998517589372256,32.284679856320196,32.34180968128172,32.22772107873881,32.01185928502195,31.82336507212498,31.591937966816808,31.44107417754718,31.43217971378072,low,mid,low,mid,low,mid,low,high,low,mid,low,mid,low,mid,low,mid,low,mid,low,mid,0
4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,11.0,26.0,11.0,4.0,,4.0,4.0,4.0,7.0,11.0,7.0,4.0,7.0,15.0,15.0,31.825531672273218,32.45567022065112,32.941444780204115,33.56998688636752,34.11711043959177,34.7645817891556,35.4677005530532,35.770796510633446,36.449056388619645,36.78453731683676,37.109299275899424,37.31911739551856,37.29129368835167,64.60921375220936,63.89879696675979,62.977649808997086,35.83807514681567,62.66434802440276,63.18199441245225,63.96864131364387,64.55094361138035,103.22715092080506,104.87160043332003,67.09886538571185,105.8249044985461,67.61451622099321,106.97827698272422,68.88967443981983,70.02953418096813,111.31643765322995,71.83271566223844,72.60938479958948,41.75882319402474,41.819259935001995,73.52175152517248,42.032270939050115,41.986430241176805,41.9387650379155,41.873538970294774,42.13603968299219,0.0,42.664690119163005,43.04623980842693,43.12241290837562,42.970294771651744,42.68247904669593,42.43115342949997,42.12258395575574,41.92143223672957,41.909572951707624,low,high,low,mid,low,high,low,high,low,high,low,mid,low,high,low,mid,low,high,low,high,0
,10.0,10.0,10.0,10.0,16.0,10.0,13.0,13.0,16.0,16.0,13.0,16.0,16.0,16.0,21.0,26.0,26.0,31.0,37.0,47.0,58.0,79.0,92.0,82.38353041743838,66.26698959965807,67.04316854252743,67.84100299187918,68.6718905827041,87.37854395212993,71.82219689414447,90.4331101296481,74.26584983615899,75.7486821484542,96.19034050434534,78.40091181079926,101.11839293346631,81.39393075936744,52.261718193474856,85.43895141758085,86.64710072659923,86.61062829462887,87.24889585411027,86.78273258298903,89.32668471292207,88.39435817067958,86.07038039606782,86.24704373842428,115.88972788146461,87.89856104858242,87.20672460464453,109.44294058982761,109.70366149024076,111.34064681578572,113.62587263142898,90.71263712779599,114.00911810799259,114.10742270978773,114.60179512751104,91.52870779313292,93.20643966376977,91.50249323265423,88.8969938737712,108.17637840148168,84.6798689271976,103.33380823479129,104.00911810799259,102.1256589257729,80.54366718905827,100.24932326542242,98.93289642399202,97.75751531557202,97.58370138196325,96.70465878330246,low,mid,low,mid,low,mid,low,mid,low,mid,low,mid,low,mid,low,mid,low,mid,low,mid,1
4.0,5.0,4.0,4.0,4.0,5.0,5.0,7.0,5.0,5.0,25.0,40.0,23.0,10.0,12.0,9.0,5.0,5.0,6.0,7.0,10.0,8.0,10.0,28.0,41.19176520871919,49.700242199743556,50.282376406895565,42.40062686992449,42.91993161419006,52.427126371277964,44.88887305884029,45.21655506482405,46.41615614759937,47.34292634278387,38.476136201738136,49.000569881749534,30.33551788003989,61.04544806952558,52.261718193474856,53.39934463598803,54.15443795412452,54.131642684143046,65.4366718905827,75.9348910101154,78.16084912380681,55.24647385667474,64.55278529705086,64.68528280381821,81.12280951702522,65.92392078643681,65.4050434534834,54.72147029491381,76.79256304316854,66.80438808947143,79.53811084200028,68.034477845847,57.004559053996296,57.05371135489386,45.840718051004416,68.64653084484969,69.90482974782734,57.18905827040889,55.560621171106995,64.90582704088902,52.924918079498504,51.666904117395646,62.40547086479556,51.06282946288645,70.47570879042598,60.14959395925345,49.46644821199601,48.87875765778601,48.791850690981626,38.681863513320984,low,low,low,low,low,mid,low,low,low,low,low,low,low,low,low,low,low,low,low,low,1
11.0,13.0,11.0,11.0,11.0,9.0,12.0,11.0,10.0,11.0,11.0,10.0,11.0,11.0,12.0,11.0,10.0,13.0,11.0,10.0,12.0,11.0,11.0,12.0,175.0404241975027,162.2783511032556,164.70722390102057,167.84993443183762,204.70266263755062,191.2051998403558,186.20542790352928,223.56747819145903,182.24528194309823,183.9226865841838,194.823821198472,205.25514567535208,158.4879981754946,166.13797821996693,164.31119220023947,170.93933519584925,134.39278180055877,152.18484520212098,144.41598722846228,173.6291692798905,165.98814071497804,187.6857289469183,152.54050972119276,143.78328296938253,182.78847140657962,173.86589885398257,145.87946861280577,167.30349506813386,170.07172586806547,141.67546610411085,143.66543132447688,186.70984662751582,167.03529277609897,146.367409772507,189.05593249330065,157.62101602143792,167.94572096470722,125.8162951137465,177.9625406237528,168.54415873196876,169.60784537316837,159.99258794686128,182.94651918581445,172.4896516335025,171.88117908660698,138.71805690176177,169.7246137179999,136.89839785620617,146.7250128285535,136.20611209304977,mid,low,mid,low,mid,low,mid,low,mid,low,mid,low,mid,low,mid,low,mid,low,mid,mid,0
4.0,4.0,7.0,4.0,7.0,7.0,7.0,11.0,7.0,7.0,4.0,4.0,4.0,4.0,,4.0,4.0,7.0,7.0,7.0,7.0,7.0,11.0,15.0,31.825531672273218,32.45567022065112,32.941444780204115,33.56998688636752,34.11711043959177,34.7645817891556,35.4677005530532,35.770796510633446,36.449056388619645,36.78453731683676,37.109299275899424,37.31911739551856,37.29129368835167,36.919550715548205,63.89879696675979,35.98722846228405,35.83807514681567,35.80819887108729,36.10399680711557,36.55350932208221,36.88625349221734,37.53714578938366,66.73647300302183,67.09886538571185,38.481783454016764,67.61451622099321,68.07708535264268,68.88967443981983,70.02953418096813,70.83773305205543,71.83271566223844,72.60938479958948,73.0779405895433,41.819259935001995,42.0124294429557,42.032270939050115,41.986430241176805,41.9387650379155,41.873538970294774,42.13603968299219,42.40196134329209,42.664690119163005,43.04623980842693,43.12241290837562,42.970294771651744,42.68247904669593,42.43115342949997,42.12258395575574,41.92143223672957,41.909572951707624,low,mid,low,high,low,high,low,high,low,mid,low,mid,low,high,low,mid,low,high,low,high,0
3.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,10.0,7.0,10.0,13.0,17.0,24.0,24.0,24.0,34.0,40.0,47.0,57.0,84.0,121.0,152.0,280.0,57.668471292206874,57.983615899700816,58.662772474711495,59.36087761789428,25.751958968514035,61.164980766490956,62.844422282376414,63.30317709075368,64.98261860663912,66.28009687989741,67.33323835304174,68.60079783444935,70.78287505342641,71.2196894144465,73.1664054708648,74.75908249038325,75.81621313577433,75.78429975780026,109.06111981763785,108.47841572873628,111.6583558911526,143.64083202735432,182.8995583416441,183.2749679441516,197.01253739848983,186.78444222823765,185.31428978486963,142.2758227667759,142.614759937313,144.74284086052143,113.62587263142898,113.39079640974498,114.00911810799259,79.87519589685141,114.60179512751104,114.41088474141615,116.5080495797122,80.06468157857245,111.12124234221399,75.72346488103719,74.0948853112979,72.3336657643539,72.80638267559482,71.48796124804103,70.47570879042598,70.1745262857957,69.25302749679442,68.4302607209004,97.58370138196325,67.69326114831172,low,high,low,mid,low,mid,low,mid,low,high,low,high,low,mid,low,mid,low,mid,low,mid,1
,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,7.0,18.0,11.0,11.0,16.0,29.0,24.0,11.0,7.0,9.0,12.0,12.0,14.0,30.0,41.19176520871919,41.4168684997863,41.90198033907964,33.92050149593959,42.91993161419006,34.951417580851974,35.911098447072234,45.21655506482405,46.41615614759937,47.34292634278387,48.09517025217267,49.000569881749534,50.559196466733155,50.87120672460465,41.809374554779886,53.39934463598803,43.32355036329962,54.131642684143046,65.4366718905827,54.23920786436814,55.8291779455763,55.24647385667474,53.79398774754239,53.904402336515176,57.944863940732304,54.93660065536402,54.504202877902834,54.72147029491381,54.85183074512038,55.67032340789286,56.81293631571449,56.69539820487249,57.004559053996296,68.46445362587264,57.30089756375552,45.76435389656646,69.90482974782734,57.18905827040889,77.7848696395498,64.90582704088902,63.5099016953982,51.666904117395646,52.004559053996296,51.06282946288645,60.4077503917937,60.14959395925345,39.573158569596806,48.87875765778601,58.550220829177945,58.02279526998147,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,1
,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,,5.0,5.0,3.0,4.0,5.0,6.0,7.0,10.0,10.0,10.0,14.0,23.0,29.0,39.78191459034152,40.5695877758139,49.412167170306176,41.962483607959406,42.646388049489715,52.1468726837334,53.2015508295798,44.7134956382918,45.56132048577456,36.78453731683676,46.38662409487428,46.6488967443982,55.93694053252751,36.919550715548205,36.51359826671988,44.98403557785507,44.797593933519586,53.71229830663094,54.15599521067335,45.69188665260277,46.10781686527168,56.30571868407549,38.13512743029819,57.51331318775301,57.722675181025146,38.636866411996124,48.62648953760192,59.04829237698842,60.0253150122584,50.598380751468156,61.570899139061524,62.23661554250527,52.198528992530925,52.27407491875249,52.51553680369462,63.048406408575175,62.97964536176521,62.90814755687325,52.341923712868464,52.67004960374024,53.00245167911512,53.330862648953755,53.80779976053367,53.90301613546953,42.970294771651744,64.0237185700439,63.64673014424996,52.65322994469468,62.88214835509436,52.38696618963453,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,0
5.0,5.0,2.0,2.0,2.0,2.0,5.0,7.0,5.0,5.0,2.0,5.0,5.0,7.0,9.0,14.0,24.0,28.0,33.0,47.0,33.0,21.0,9.0,9.0,39.78191459034152,16.22783511032556,41.17680597525514,41.962483607959406,17.058555219795885,17.3822908945778,17.7338502765266,44.7134956382918,45.56132048577456,45.98067164604595,18.554649637949712,18.65955869775928,46.614117110439594,18.459775357774102,18.25679913335994,44.98403557785507,17.919037573407834,44.76024858885911,18.051998403557786,18.276754661041107,46.10781686527168,18.76857289469183,19.067563715149095,19.17110439591767,48.10222931752095,19.318433205998062,19.450595815040767,19.682764125662807,20.008438337419467,50.598380751468156,51.3090826158846,51.86384628542106,20.87941159701237,20.909629967500997,21.00621472147785,21.016135469525057,20.993215120588403,20.96938251895775,20.936769485147387,52.67004960374024,21.200980671646047,21.332345059581503,21.523119904213466,21.56120645418781,53.71286846456468,21.341239523347966,21.215576714749986,52.65322994469468,52.401790295911965,52.38696618963453,low,mid,low,mid,low,mid,low,mid,low,mid,low,mid,low,mid,low,high,low,mid,low,mid,0
,17.0,17.0,21.0,19.0,19.0,21.0,17.0,17.0,19.0,24.0,17.0,22.0,22.0,22.0,22.0,24.0,25.0,25.0,27.0,24.0,26.0,29.0,29.0,230.73510462398085,235.30360909972063,222.35475226637777,243.38240492616455,247.34905068704032,304.1900906551115,239.4069787331091,196.73938080848396,227.8066024288728,229.90335823022977,241.21044529334625,298.5529391641485,233.07058555219794,267.6667426877245,273.8519870003991,278.9010205827014,304.62363874793317,277.5135412509265,379.0919664747135,338.11996122926047,285.8684645646844,281.52859342037743,343.21614687268374,335.49432692855925,336.7156052226467,405.6870973259593,437.63840583841727,452.70357489024457,490.20673926677694,455.38542676321345,502.8290096356691,456.4018473117053,542.8647015223216,575.0148241062774,630.1864416443354,725.0566736986145,640.2930611779462,597.627401790296,690.9133930098637,726.8466845316153,869.2402075374879,1119.948115628029,1065.3944352585665,1250.5499743428932,1289.1088431495523,1493.8867666343576,1612.3838303209989,1800.740464108558,1760.700153942642,2053.5690746336736,high,low,high,low,high,low,high,low,high,low,high,low,high,low,high,low,high,low,high,low,0
2.0,2.0,2.0,2.0,5.0,7.0,7.0,7.0,10.0,15.0,17.0,15.0,12.0,12.0,15.0,12.0,15.0,17.0,20.0,24.0,27.0,29.0,37.0,,39.78191459034152,40.5695877758139,57.6475283653572,58.747477051143164,59.70494326928559,43.4557272364445,44.334625691316496,62.59889389360853,45.56132048577456,45.98067164604595,46.38662409487428,65.30845544215748,65.25976395461542,64.60921375220936,45.641997833399856,44.98403557785507,62.71663150692742,44.76024858885911,45.129996008894466,45.69188665260277,46.10781686527168,46.92143223672957,47.66890928787274,47.92776098979417,48.10222931752095,48.296083014995155,48.62648953760192,49.206910314157014,50.021095843548665,50.598380751468156,51.3090826158846,20.745538514168423,52.198528992530925,52.27407491875249,52.51553680369462,52.54033867381264,52.483037801471006,52.42345629739438,52.341923712868464,52.67004960374024,74.20343235076116,74.66320770853525,53.80779976053367,75.46422258965734,53.71286846456468,53.353098808369914,53.038941786874965,52.65322994469468,73.36250641427675,52.38696618963453,low,mid,low,mid,low,mid,low,mid,low,mid,low,mid,low,mid,low,mid,low,mid,low,mid,0
5.0,5.0,5.0,5.0,3.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,6.0,8.0,8.0,9.0,17.0,19.0,27.0,32.0,69.0,76.0,73.0,402.0,41.19176520871919,24.850121099871778,25.141188203447783,42.40062686992449,42.91993161419006,26.213563185638982,26.933323835304176,45.21655506482405,46.41615614759937,47.34292634278387,48.09517025217267,29.400341929049723,50.559196466733155,50.87120672460465,52.261718193474856,53.39934463598803,54.15443795412452,54.131642684143046,54.53055990881892,54.23920786436814,55.8291779455763,55.24647385667474,53.79398774754239,53.904402336515176,57.944863940732304,54.93660065536402,32.7025217267417,54.72147029491381,54.85183074512038,55.67032340789286,56.81293631571449,56.69539820487249,57.004559053996296,57.05371135489386,57.30089756375552,57.20544237070808,58.2540247898561,57.18905827040889,55.560621171106995,32.45291352044451,52.924918079498504,51.666904117395646,52.004559053996296,30.63769767773187,30.20387519589685,30.074796979626726,59.359737854395206,48.87875765778601,48.791850690981626,48.35232939165123,low,low,low,mid,low,low,low,low,low,low,low,low,low,mid,low,low,low,low,low,low,1
,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,4.0,4.0,6.0,9.0,15.0,21.0,23.0,32.0,26.0,23.0,15.0,13.0,21.0,21.0,19.0,15.912765836136609,16.22783511032556,16.470722390102058,16.78499344318376,17.058555219795885,17.3822908945778,17.7338502765266,17.885398255316723,18.224528194309823,18.39226865841838,18.554649637949712,18.65955869775928,18.645646844175836,18.459775357774102,18.25679913335994,17.993614231142026,17.919037573407834,17.904099435543646,18.051998403557786,18.276754661041107,18.44312674610867,18.76857289469183,19.067563715149095,19.17110439591767,19.240891727008382,19.318433205998062,19.450595815040767,19.682764125662807,20.008438337419467,20.239352300587264,20.52363304635384,20.745538514168423,20.87941159701237,20.909629967500997,21.00621472147785,21.016135469525057,20.993215120588403,20.96938251895775,20.936769485147387,21.068019841496096,21.200980671646047,21.332345059581503,21.523119904213466,21.56120645418781,21.485147385825872,21.341239523347966,21.215576714749986,21.06129197787787,0.0,20.954786475853812,low,mid,low,mid,low,mid,low,mid,low,mid,low,mid,low,mid,low,mid,low,mid,low,mid,0
3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,6.0,15.0,27.0,39.0,33.0,27.0,42.0,81.0,109.0,37.0,25.0,48.0,72.0,63.0,102.0,31.825531672273218,32.45567022065112,32.941444780204115,33.56998688636752,34.11711043959177,34.7645817891556,35.4677005530532,35.770796510633446,36.449056388619645,55.17680597525514,37.109299275899424,55.97867609327784,37.29129368835167,36.919550715548205,36.51359826671988,35.98722846228405,35.83807514681567,35.80819887108729,36.10399680711557,27.41513199156166,27.664690119163005,37.53714578938366,38.13512743029819,38.34220879183534,38.481783454016764,28.977649808997093,29.17589372256115,39.365528251325614,40.01687667483893,40.47870460117453,41.04726609270768,41.491077028336846,31.319117395518557,41.819259935001995,42.0124294429557,42.032270939050115,41.986430241176805,41.9387650379155,41.873538970294774,63.20405952448829,31.80147100746907,42.664690119163005,43.04623980842693,43.12241290837562,42.970294771651744,42.68247904669593,42.43115342949997,42.12258395575574,41.92143223672957,41.909572951707624,low,low,low,low,low,low,low,low,low,mid,low,low,low,low,low,low,low,low,low,mid,0
,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,6.0,3.0,6.0,6.0,9.0,6.0,6.0,6.0,9.0,9.0,16.0,22.0,22.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low,mid,low,mid,low,mid,low,mid,low,high,low,mid,low,high,low,mid,low,mid,low,high,0
